,event_id,device_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model,year,month,month_name,day_of_week,hour
3356811,540871,2.009778621646634e+17,2016-05-07 01:33:11,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Saturday,1
3356908,1203843,2.009778621646634e+17,2016-05-01 14:17:13,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3357005,1347510,2.009778621646634e+17,2016-05-06 19:37:54,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3357102,2185988,2.009778621646634e+17,2016-05-03 14:40:57,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Tuesday,14
3357199,1901363,2.009778621646634e+17,2016-05-03 14:37:36,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Tuesday,14
3357296,2658050,2.009778621646634e+17,2016-05-01 14:48:23,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3357393,2787004,2.009778621646634e+17,2016-05-06 19:33:10,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3357490,2907994,2.009778621646634e+17,2016-05-01 12:45:35,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3357587,1944514,2.009778621646634e+17,2016-05-06 19:43:20,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3357684,418031,2.009778621646634e+17,2016-05-01 15:04:44,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3357781,2777681,2.009778621646634e+17,2016-05-01 12:45:29,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3357878,2857205,2.009778621646634e+17,2016-05-01 15:56:56,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3357975,64601,2.009778621646634e+17,2016-05-07 01:32:10,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Saturday,1
3358072,1673568,2.009778621646634e+17,2016-05-01 15:00:08,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3358169,1287127,2.009778621646634e+17,2016-05-01 16:32:46,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,16
3358266,2022452,2.009778621646634e+17,2016-05-01 12:48:27,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3358363,1347384,2.009778621646634e+17,2016-05-06 19:51:05,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3358460,2468460,2.009778621646634e+17,2016-05-07 01:32:41,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Saturday,1
3358557,676705,2.009778621646634e+17,2016-05-03 14:38:10,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Tuesday,14
3358654,1903077,2.009778621646634e+17,2016-05-01 14:59:00,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3358751,281688,2.009778621646634e+17,2016-05-01 14:58:25,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3358848,1969163,2.009778621646634e+17,2016-05-01 14:20:10,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3358945,2338640,2.009778621646634e+17,2016-05-01 15:37:52,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3359042,2945313,2.009778621646634e+17,2016-05-01 14:22:59,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3359139,2357018,2.009778621646634e+17,2016-05-06 20:06:01,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,20
3359236,2787005,2.009778621646634e+17,2016-05-06 19:37:26,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3359333,1121884,2.009778621646634e+17,2016-05-01 16:32:13,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,16
3359430,1903327,2.009778621646634e+17,2016-05-01 14:57:18,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3359527,1783378,2.009778621646634e+17,2016-05-06 19:38:32,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3359624,1509413,2.009778621646634e+17,2016-05-03 14:39:29,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Tuesday,14
3359721,1091267,2.009778621646634e+17,2016-05-01 14:21:29,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3359818,2529769,2.009778621646634e+17,2016-05-06 19:43:18,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3359915,2119768,2.009778621646634e+17,2016-05-06 19:42:49,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3360012,162238,2.009778621646634e+17,2016-05-07 01:33:49,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Saturday,1
3360109,3132323,2.009778621646634e+17,2016-05-01 14:16:38,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3360206,886043,2.009778621646634e+17,2016-05-06 20:09:58,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,20
3360303,2218865,2.009778621646634e+17,2016-05-06 19:43:48,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3360400,152002,2.009778621646634e+17,2016-05-01 14:53:24,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3360497,1509057,2.009778621646634e+17,2016-05-01 14:24:29,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3360594,2529767,2.009778621646634e+17,2016-05-06 19:42:18,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3360691,253657,2.009778621646634e+17,2016-05-03 14:40:28,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Tuesday,14
3360788,2130751,2.009778621646634e+17,2016-05-06 19:35:34,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3360885,1673586,2.009778621646634e+17,2016-05-01 15:56:02,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3360982,1389723,2.009778621646634e+17,2016-05-01 12:47:33,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3361079,1480179,2.009778621646634e+17,2016-05-01 15:05:14,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3361176,3008806,2.009778621646634e+17,2016-05-06 19:50:25,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3361273,2777602,2.009778621646634e+17,2016-05-01 12:47:48,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3361370,1022503,2.009778621646634e+17,2016-05-06 20:05:31,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,20
3361467,2185600,2.009778621646634e+17,2016-05-01 14:25:20,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3361564,1550551,2.009778621646634e+17,2016-05-01 14:52:53,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3361661,2777601,2.009778621646634e+17,2016-05-01 12:47:18,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3361758,2488488,2.009778621646634e+17,2016-05-06 20:06:37,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,20
3361855,3189052,2.009778621646634e+17,2016-05-01 15:07:13,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3361952,151902,2.009778621646634e+17,2016-05-01 14:17:03,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3362049,2480816,2.009778621646634e+17,2016-05-01 15:01:18,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3362146,1293824,2.009778621646634e+17,2016-05-06 19:46:47,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3362243,3135958,2.009778621646634e+17,2016-05-03 14:40:57,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Tuesday,14
3362340,1998991,2.009778621646634e+17,2016-05-01 14:55:31,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3362437,253275,2.009778621646634e+17,2016-05-01 14:25:30,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3362534,14487,2.009778621646634e+17,2016-05-01 14:15:00,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3362631,1254415,2.009778621646634e+17,2016-05-01 14:23:59,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3362728,1427051,2.009778621646634e+17,2016-05-01 14:56:10,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3362825,1996187,2.009778621646634e+17,2016-05-01 12:46:48,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3362922,1803130,2.009778621646634e+17,2016-05-01 14:47:53,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3363019,532440,2.009778621646634e+17,2016-05-06 19:59:47,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3363116,2675011,2.009778621646634e+17,2016-05-06 19:41:18,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3363213,49494,2.009778621646634e+17,2016-05-01 15:59:51,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3363310,2067409,2.009778621646634e+17,2016-05-01 12:45:05,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,12
3363407,1976756,2.009778621646634e+17,2016-05-06 19:39:40,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3363504,995910,2.009778621646634e+17,2016-05-06 19:48:08,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3363601,1049020,2.009778621646634e+17,2016-05-06 19:43:01,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3363698,2658173,2.009778621646634e+17,2016-05-01 14:25:39,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3363795,871555,2.009778621646634e+17,2016-05-01 14:18:34,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3363892,86589,2.009778621646634e+17,2016-05-01 14:18:08,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3363989,1855954,2.009778621646634e+17,2016-05-01 14:56:40,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3364086,153294,2.009778621646634e+17,2016-05-01 14:57:22,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3364183,2880968,2.009778621646634e+17,2016-05-01 14:18:43,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3364280,1999007,2.009778621646634e+17,2016-05-01 14:43:49,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3364377,1231655,2.009778621646634e+17,2016-05-01 16:37:15,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,16
3364474,3066954,2.009778621646634e+17,2016-05-01 14:19:03,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3364571,1551840,2.009778621646634e+17,2016-05-01 14:57:53,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3364668,2615849,2.009778621646634e+17,2016-05-01 14:21:59,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3364765,2975886,2.009778621646634e+17,2016-05-01 15:03:44,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3364862,1434525,2.009778621646634e+17,2016-05-06 19:35:45,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Friday,19
3364959,795265,2.009778621646634e+17,2016-05-01 15:55:32,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,15
3365056,377364,2.009778621646634e+17,2016-05-01 14:18:03,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Sunday,14
3365153,578974,2.009778621646634e+17,2016-05-03 14:39:48,75.891763,22.74392000000001,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3,2016,5,May,Tuesday,14
3365250,2305099,8.614548572474042e+18,2016-05-06 04:06:01,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3365329,1358183,8.614548572474042e+18,2016-05-07 05:03:47,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3365408,1404094,8.614548572474042e+18,2016-05-02 01:06:57,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Monday,1
3365487,721897,8.614548572474042e+18,2016-05-07 05:09:42,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3365566,3194351,8.614548572474042e+18,2016-05-03 10:50:02,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Tuesday,10
3365645,3178315,8.614548572474042e+18,2016-05-07 04:48:49,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3365724,666148,8.614548572474042e+18,2016-05-06 04:10:50,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3365803,2305799,8.614548572474042e+18,2016-05-07 04:56:43,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3365882,1869045,8.614548572474042e+18,2016-05-07 04:32:26,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3365961,1868987,8.614548572474042e+18,2016-05-06 03:56:53,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,3
3366040,280281,8.614548572474042e+18,2016-05-07 13:45:34,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,13
3366119,1869044,8.614548572474042e+18,2016-05-07 04:34:28,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3366198,1758637,8.614548572474042e+18,2016-05-01 22:48:12,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Sunday,22
3366277,1818702,8.614548572474042e+18,2016-05-07 05:19:35,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3366356,1844912,8.614548572474042e+18,2016-05-07 05:52:28,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3366435,2314007,8.614548572474042e+18,2016-05-07 04:28:11,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3366514,698865,8.614548572474042e+18,2016-05-07 05:20:00,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3366593,2142251,8.614548572474042e+18,2016-05-07 04:59:56,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3366672,1193830,8.614548572474042e+18,2016-05-07 04:46:41,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3366751,1988513,8.614548572474042e+18,2016-05-07 05:53:48,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3366830,1957318,8.614548572474042e+18,2016-05-05 04:13:08,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Thursday,4
3366909,168102,8.614548572474042e+18,2016-05-04 08:55:20,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Wednesday,8
3366988,1135427,8.614548572474042e+18,2016-05-04 05:17:53,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Wednesday,5
3367067,1922400,8.614548572474042e+18,2016-05-07 05:13:29,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3367146,2302665,8.614548572474042e+18,2016-05-03 00:37:33,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Tuesday,0
3367225,719608,8.614548572474042e+18,2016-05-06 04:17:38,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3367304,1413371,8.614548572474042e+18,2016-05-07 05:21:17,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3367383,1078228,8.614548572474042e+18,2016-05-02 00:57:10,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Monday,0
3367462,2305804,8.614548572474042e+18,2016-05-07 05:47:44,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3367541,3088294,8.614548572474042e+18,2016-05-06 04:04:08,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3367620,2769551,8.614548572474042e+18,2016-05-06 03:57:26,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,3
3367699,1328437,8.614548572474042e+18,2016-05-07 04:57:49,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3367778,163931,8.614548572474042e+18,2016-05-06 04:14:30,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3367857,2870674,8.614548572474042e+18,2016-05-07 05:42:54,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3367936,1411533,8.614548572474042e+18,2016-05-07 04:24:24,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3368015,568318,8.614548572474042e+18,2016-05-07 05:45:04,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3368094,2818138,8.614548572474042e+18,2016-05-03 00:46:26,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Tuesday,0
3368173,2306276,8.614548572474042e+18,2016-05-04 05:59:11,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Wednesday,5
3368252,2148346,8.614548572474042e+18,2016-05-01 10:05:34,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Sunday,10
3368331,594518,8.614548572474042e+18,2016-05-07 04:54:39,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3368410,410,8.614548572474042e+18,2016-05-03 00:38:08,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Tuesday,0
3368489,2227065,8.614548572474042e+18,2016-05-06 04:08:13,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3368568,2636530,8.614548572474042e+18,2016-05-07 05:02:08,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3368647,567787,8.614548572474042e+18,2016-05-06 03:58:02,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,3
3368726,425948,8.614548572474042e+18,2016-05-06 04:19:16,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3368805,2443609,8.614548572474042e+18,2016-05-07 05:18:28,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3368884,72121,8.614548572474042e+18,2016-05-07 04:44:45,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3368963,2506169,8.614548572474042e+18,2016-05-07 05:11:17,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3369042,2289861,8.614548572474042e+18,2016-05-07 13:48:50,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,13
3369121,69010,8.614548572474042e+18,2016-05-07 04:40:42,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3369200,694618,8.614548572474042e+18,2016-05-06 00:02:15,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,0
3369279,946476,8.614548572474042e+18,2016-05-07 05:05:59,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3369358,1818085,8.614548572474042e+18,2016-05-06 04:12:36,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,4
3369437,494057,8.614548572474042e+18,2016-05-07 05:45:23,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,5
3369516,2255881,8.614548572474042e+18,2016-05-07 04:32:38,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Saturday,4
3369595,529392,8.614548572474042e+18,2016-05-01 22:43:43,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Sunday,22
3369674,1239729,8.614548572474042e+18,2016-05-06 03:59:42,77.30511299999998,28.69804700000001,Delhi,Delhi,M,49,M39+,OPPO,R2017,2016,5,May,Friday,3
