,device_id,phone_brand,device_model
78794,625960485135832624,小米,红米2A
78795,-3012187842246947580,小米,红米Note2
78796,2109345765056640334,华为,荣耀畅玩4
78797,3735978467003852551,三星,Galaxy Note 3
78798,5506693479670926710,三星,I8268
78799,7225216008411716244,华为,荣耀畅玩4C运动版
78800,-5430548436558373706,小米,MI 4
78801,-6946247898542253164,OPPO,R7 Plus
78802,-1483342607260057107,HTC,One max
78803,4960716327902931497,魅族,魅蓝Note 2
78804,2565390106705390214,华为,荣耀畅玩4C
78805,-8940648450130833384,华为,Mate 7
78806,1855886970116209259,OPPO,R5
78807,571732119840041016,OPPO,R7
78808,3865339332293096447,小米,MI 3
78809,6256563688251659635,华为,麦芒4
78810,682943066161975028,天语,E8
78811,-7132015273431596763,小米,MI 2
78812,-2629521674302815332,酷派,T1
78813,7724849816522370776,酷派,9190l
78814,1937313553042606870,三星,Galaxy Mega Plus
78815,-2537744132637677083,三星,G7200
78816,4786806863191057727,华为,G616-L076
78817,3700943609426591147,三星,S720
78818,2062910095116632911,OPPO,N1 Mini
78819,7654037835509104545,vivo,X3T
78820,-6402843480027676106,OPPO,R7 Plus
78821,7085696727020395428,华为,荣耀7
78822,4905898673166147252,魅族,MX2
78823,1546870199139622918,华为,麦芒4
78824,-4311829500343436083,联想 ,威武3
78825,3271742469749428687,魅族,MX2
78826,-4391109106250679158,三星,Galaxy J7
78827,4144241779370252924,小米,红米2
78828,-138951444051616677,小米,红米2A
78829,5830090394540915113,华为,Mate 7
78830,-8416735810018053281,OPPO,Find 7
78831,2103369203062158862,华为,荣耀6
78832,747555341518908257,三星,Galaxy Grand Prime
78833,-5626267080901795977,小米,MI 4
78834,1593984981330921263,华为,Ascend G6
78835,1739512328077788779,三星,A850
78836,-1828998486580494381,小米,红米note
78837,-8834368511216816449,酷派,大神F2全高清版
78838,3450795450933729323,魅族,MX2
78839,6886368295312932301,三星,Galaxy S2
78840,575217099049332517,OPPO,R819T
78841,-1181413425668782534,三星,Galaxy Grand Prime
78842,4969234385639258596,OPPO,R7
78843,-6972431160516962374,小米,红米note
78844,-3570047525628566961,华为,荣耀6 Plus
78845,-569341035925123774,OPPO,R7 Plus
78846,-5440710692968536806,魅族,魅蓝Note 2
78847,-1025301595256043113,奇酷,青春版
78848,2183655656834517710,小米,红米2
78849,-1498595764306517853,小米,红米Note2
78850,1536008566248832880,三星,G3609
78851,2041247881541258925,三星,S7568
78852,-7462019290402983433,三星,S850t
78853,3314395188926161155,三星,Galaxy Note 3
78854,5355223102237320876,三星,Galaxy S L
78855,-1211822050526475912,三星,Galaxy S3
78856,94467988558945991,华为,P8 Lite
78857,5117112316439838470,华为,荣耀畅玩4X
78858,-978548627787900340,小米,红米note增强版
78859,3949445345273017587,OPPO,R7
78860,4763874889635524440,vivo,X5SL
78861,-9132718384952656796,OPPO,N1T
78862,7879430847595395748,小米,红米note增强版
78863,749232266312627002,OPPO,R9
78864,6241021401241240231,华为,荣耀6 plus
78865,1924423468550327736,OPPO,3000
78866,-3086495925588504008,小米,红米note
78867,-3494944320948277897,魅族,MX2
78868,-1184552950265216724,小米,F103
78869,-2269263457726859469,华为,荣耀3X畅玩版
78870,-22032823702299251,小米,MI 3
78871,7433850201956315041,华为,荣耀7
78872,-3590379353135397644,vivo,Y33
78873,-9079829975393275981,乐视,超级手机1
78874,5812833271686998858,小米,MI 2
78875,5761065773055851271,小米,红米Note2
78876,-1051392316103767197,华为,Ascend P7
78877,-1194946814056784281,乐视,超级手机1 Pro
78878,-5069250407897780068,小米,红米note
78879,-449641839958111460,华为,荣耀6
78880,-7818734046541250476,三星,Galaxy S6
78881,-6558265789743697939,华为,荣耀6
78882,1216653270151950170,华为,C8818
78883,8033425405240345217,魅族,魅蓝NOTE
78884,6648011272680228602,乐视,超级手机1 Pro
78885,-4743175053812951747,小米,红米note
78886,2553527773472315847,华为,荣耀畅玩4X
78887,-2031676047673596206,小米,GN151
78888,-8995303100295655430,华为,G610T
78889,-4273682438109612101,酷派,大神Note3
78890,346324762048207492,华为,荣耀畅玩4C
78891,-7265266066627691395,小米,S7
78892,-6130635822976087312,三星,Galaxy A7
78893,7387105524031600055,华为,Ascend P7
78894,3781517442833188681,小米,红米2A
78895,-5412137942243144562,三星,G3588V
78896,725834973829395587,酷派,F2
78897,-6001037979133609328,三星,Galaxy Mega 5.8
78898,7799300231176956007,小米,MI 4
78899,-6807987256805226917,LOGO,M2
78900,-436221450525096955,三星,Galaxy J5
78901,6002488787783818947,OPPO,R7
78902,1663754373038681102,小米,MI 4
78903,-3565807419924252503,华为,荣耀6 Plus
78904,-4128040226830514289,魅族,MX4
78905,-5066359862236526347,华为,X1 7.0
78906,-1943389927599099638,联想 ,9180
78907,7829389802781569200,三星,Galaxy Note 3
78908,3250147986525010395,努比亚,Z5 Mini
78909,-905528027155996067,三星,A850
78910,-8999530063627133171,华为,荣耀畅玩4X
78911,-5213838228365040479,小米,红米2
78912,-2591070912341607669,酷派,F2
78913,-7236837221161062245,小米,红米note
78914,-1151020409995481118,华为,P8 Lite
78915,-6348858283800924167,OPPO,1107
78916,328418330551182660,OPPO,R7
78917,-5754991028137980123,华为,Ascend P8
78918,1038481109344339302,vivo,Y18L
78919,3516016364144210611,魅族,魅蓝Note 2
78920,-8133718432859470043,华为,荣耀3C
78921,3383179625120469724,华为,荣耀6
78922,4216688012962590676,三星,Galaxy S4
78923,-946379166410685820,小米,MI 4
78924,-2591281978118574514,华为,荣耀6
78925,-9192503757087427819,乐视,超级手机1
78926,-4597930075539490849,三星,Galaxy Grand 2
78927,-8266831648741774716,小米,MI One Plus
78928,-3581842511064907453,华为,荣耀畅玩4X
78929,-8356714723502414974,小米,红米
78930,-4884097111550736428,华为,荣耀畅玩4C
78931,-5895786870572707132,华为,荣耀畅玩4X
78932,-913245288511415991,华为,荣耀3C
78933,2089047744365764438,vivo,X5Pro
78934,512941980663614356,OPPO,R3
78935,-9006521758210672337,三星,A708t
78936,8214110367128742932,OPPO,R7
78937,2651030686189589732,vivo,S7I
78938,-7575022874097071727,三星,S920
78939,-2288469932905125012,HTC,One
78940,-7020086663697137359,三星,Galaxy Note 2
78941,6327401951953832011,酷派,8730L
78942,3523768658039338622,魅族,魅蓝NOTE
78943,4743775234142925351,OPPO,A51
78944,-4227782230604335142,华为,Ascend P8
78945,-4568282923907510358,华硕,飞马
78946,-199306410820313794,vivo,X5Max+
78947,895916297856633529,三星,乐檬K3
78948,7834937694621228139,魅族,魅蓝Note 2
78949,4344395311242073452,华为,荣耀畅玩4X
78950,-1659130764355756500,三星,Galaxy S4
78951,-7767460492300495701,vivo,Y29L
78952,1341912746222740577,三星,Galaxy Note 3
78953,1493100330002080277,酷派,8705
78954,-3648536988961199083,三星,S898t
78955,-3406943119008246041,魅族,魅蓝2
78956,7416100915165018599,小米,note顶配版
78957,-6573776541139656849,乐视,超级手机1 Pro
78958,6272595283544396301,vivo,Y927
78959,7003586716243288469,魅族,MX4
78960,-9019090686670326166,华为,Mate 7
78961,-2753596658166776986,华为,荣耀畅玩4X
78962,651111182915909020,三星,Galaxy Tab 2 P5110
78963,-3243738777615290177,小米,红米note
78964,8529023865196512441,魅族,魅蓝Note 2
78965,-2097329730141914371,小米,红米Note2
78966,-7305635406134738985,HTC,One
78967,8223779846101538096,华为,C8815
78968,706722308986212770,小米,MI 3
78969,7144010412269324105,三星,A320t
78970,4228584962956112711,魅族,MX4
78971,-2740284740429365121,三星,2016版 Galaxy A7
78972,8139299589091161282,联想 ,Q802T
78973,-7120859611839096275,摩托罗拉,Razr V锋芒
78974,-6409354645228834731,华为,荣耀6
78975,2753489731926358848,三星,A788t
78976,-1958701107426126523,华为,Ascend P7
78977,-5365633761774530868,小米,MI 4
78978,-5283995907930229192,三星,Galaxy Note 3
78979,-3189812775515910223,华为,Y511-T00
78980,4064236828511518767,OPPO,R827T
78981,-6258556280002800226,OPPO,Find 7
78982,-1594265465601930140,华为,荣耀6
78983,-4006580470927272132,小米,小米note
78984,-4596325874891205723,华为,Mate 7
78985,-3991302268953898593,三星,Galaxy Note 4
78986,-7944780564010329289,三星,Galaxy Note 2
78987,-5459487565544712878,酷派,Y70-C
78988,4874624539172118704,三星,G7200
78989,-5299750922565910550,小米,红米Note2
78990,7107142790019510636,小米,红米note
78991,-8562961963101410688,vivo,Y33
78992,2258323199282904956,LG,Nexus 5
78993,1643634777274284657,vivo,Xperia T2 Ultra
78994,-359528397363451523,小米,红米note增强版
78995,1959521674761634293,华为,荣耀6
78996,6337891303519474293,OPPO,R821T
78997,-4766739104603895434,酷派,7275
78998,-8956021912595401048,OPPO,Find 5
78999,-8550328907217003722,三星,Galaxy A7
79000,8033389325581659873,华为,荣耀畅玩4C
79001,-7535644286517883555,三星,Galaxy Note
79002,-7199389792319035023,魅族,魅蓝NOTE
79003,-1317860898490252251,小米,红米note
79004,-711106029146697844,三星,A3800d
79005,1115780739429645010,魅族,MX3
79006,-1552795028271963478,OPPO,R7 Plus
79007,6862648925404847967,小米,MI 2S
79008,-6286682625868130563,三星,Galaxy Note 3
79009,8634150910941038730,小米,红米Note2
79010,3172435139112596562,华为,荣耀X2
79011,3233967456708737721,魅族,魅蓝NOTE
79012,5973761766631355965,昂达,V919
79013,4721650748867568321,vivo,X5Max+
79014,-7414469138374090906,魅族,MX4
79015,-5331778325297986520,乐视,超级手机1
79016,8001200584158165100,OPPO,R7
79017,-3496564236654441837,OPPO,R1C
79018,6852725118373495132,三星,联想黄金斗士S8
79019,3304376390255302914,华为,荣耀畅玩4
79020,-1361644549276360331,酷派,8720L
79021,922829959928747634,vivo,X5L
79022,-4981730237148733473,小米,小米4C
79023,7192522984276418427,华为,P8 Lite
79024,2746097641158120336,三星,Galaxy S2
79025,-4050865048829684283,OPPO,R833T
79026,-7495059248556454396,魅族,魅蓝Note 2
79027,-258158835257519424,小米,红米note
79028,1028453839770181344,中国移动,A1
79029,-7912250227770917083,OPPO,R2017
79030,629198984206069860,小米,ELIFE S5.5
79031,-1694326732595138851,乐视,超级手机1 Pro
79032,2945524393492102393,华为,荣耀畅玩4X
79033,-3912440712936235831,vivo,X5Pro
79034,5322320026169972897,华为,麦芒4
79035,-460650951866513836,三星,Galaxy Win
79036,1839242066138527758,小米,MI 3
79037,-8122915236261699758,小米,MI 2S
79038,-1332144689866589802,三星,Galaxy Win
79039,-7582805597710621270,OPPO,R1S
79040,8415235337563517261,小米,MI 4
79041,2131654356237042868,三星,Galaxy Note 2
79042,-4485695306865889741,OPPO,R1C
79043,3669472346362639750,华为,Ascend P8
79044,5917085410278069090,三星,Galaxy Note 4
79045,9028665865613517288,三星,Galaxy Note 2
79046,-8435065095387958625,华为,荣耀6 Plus
79047,-2755890428395449892,魅族,MX4 Pro
79048,7028637697290796003,小米,红米Note2
79049,5236342708014089910,奇酷,青春版
79050,2453061042729434276,华为,荣耀7
79051,5641681202532262917,三星,联想黄金斗士S8
79052,5771334667564890855,小米,MI 4
79053,-651419729504211330,三星,Galaxy Trend 3
79054,-8631711986149382942,小米,红米note
79055,-5763633345567992390,小米,红米note
79056,-1509015960436853882,酷派,大神F1
79057,-3663397555917559231,魅族,MX4
79058,-6290666435152910775,小米,MI 3
79059,-4142301196234853798,魅族,MX5
79060,1181686152828676429,OPPO,Find 7
79061,89487535488634810,小米,红米2A
79062,-8780121744515080347,三星,Galaxy A8
79063,7145649745715160438,小米,红米note
79064,-5512874336532064904,vivo,X5V
79065,9109818290867652225,华为,Mate 7
79066,-5113779034686322475,vivo,Y923
79067,3315697116636718830,OPPO,R5
79068,2841514101193644073,小米,红米2A
79069,-2066318649244043787,魅族,魅蓝2
79070,5782376315911287252,魅族,魅蓝NOTE
79071,7386373562536017965,华为,荣耀3C
79072,-4582385549611967565,华为,P8 Lite
79073,-4683176158068459061,小米,红米note增强版
79074,-7535879230834666394,小米,红米1S
79075,-5924757511681426333,华为,Ascend P7
79076,7530504244789915787,华为,荣耀X2
79077,-6396810465321029633,酷派,锋尚Pro
79078,-6033489497398249895,vivo,Y17T
79079,-1887084995425087390,魅族,MX4
79080,8136729898340499359,魅族,魅蓝Note 2
79081,7761711822353188854,vivo,X5M
79082,1833894319262381743,华为,荣耀畅玩4C
79083,348751663093673040,华为,荣耀6 Plus
79084,2085981533759256572,vivo,X5L
79085,3002651527622011560,小米,红米note
79086,932182446705958863,OPPO,R7
79087,7188738752582948898,华为,Mate 7
79088,-4400535969302030071,vivo,Y27
79089,8998601876839024128,华为,麦芒4
79090,6140884527146160707,小米,S5.1
79091,-4638607729181141968,三星,A830
79092,-3531360300687565266,魅族,MX5
79093,-1459183779638053875,华为,荣耀畅玩4C
79094,-2267019054829317126,vivo,X1ST
79095,-7220219171087815969,诺基亚,XL
79096,-533498704231382388,小米,红米2
79097,-9107179230753005997,华为,荣耀畅玩4
79098,-2173262839155398985,小米,红米2A
79099,-1052578476079796184,小米,MI 4
79100,1796725317727298432,HTC,Desire 816
79101,-1857848463183884901,三星,A3800d
79102,1053852064771514677,酷派,大神Note
79103,-2388258095115197808,小米,红米note
79104,4827050927065765241,小米,红米2
79105,6168579499490532617,华为,Mate 7
79106,-4545025039387523058,小米,GN139
79107,-3040392707932613015,小米,红米2A
79108,2441560319266769866,酷派,大神F1
79109,-2025079106451775065,三星,Galaxy A8
79110,8837031982371057200,酷派,8056
79111,1214680335850751298,华为,荣耀畅玩4X
79112,-6404030520287932740,华为,荣耀7
79113,7406529291775270159,酷派,F2
79114,-4308478942867522244,三星,Galaxy S4
79115,7974507647649071341,小米,GN152
79116,-9181722566427194070,魅族,MX3
79117,3032480223185238640,三星,Galaxy Note 3
79118,-4640787266410860243,三星,Galaxy Note 3
79119,-39684803020227697,华为,荣耀3X畅玩版
79120,-807325740947360193,华为,Ascend P7
79121,5345123862654841738,华为,麦芒4
79122,7707706912722633278,三星,Galaxy Trend DUOS
79123,-5943956886373120290,华为,麦芒3S
79124,6945926323547812572,酷派,大神F2
79125,2179711627824231523,酷派,7295C
79126,700147470996541285,华为,荣耀3C
79127,-2889879217163690208,华为,荣耀畅玩4
79128,-3469331624621434746,华为,G730-L075
79129,-3873583754002370401,vivo,X5SL
79130,-4210831441658270355,小米,MI 3
79131,-5183439657073139510,三星,Galaxy Mega 2
79132,2761457709729119401,华为,荣耀畅玩4X
79133,7173531300316106085,小米,MI 4
79134,-8204682568544042424,小米,红米note
79135,8506109261497609135,华为,Ascend G700T
79136,-7596165757600860158,奇酷,青春版
79137,6384719973750945919,魅族,魅蓝
79138,2052657495688439558,小米,红米note
79139,-7257518114685541462,华为,荣耀3X
79140,3583918507783609790,OPPO,R7 Plus
79141,-3333658199979348258,小米,红米note增强版
79142,971783576086701459,魅族,MX2
79143,7361649462926155661,OPPO,R7
79144,-7740660456557032205,联想 ,U950
79145,1008425694143564708,中国移动,N1
79146,-6027918877959757942,小米,红米note
79147,-7076046866487020568,酷比,S3
79148,351812637071889842,vivo,Y29L
79149,7542495040752163468,三星,Galaxy S5
79150,-3415132554615581438,三星,A630e
79151,-2408208566724105772,华为,G6-U00
79152,-4490694152631217567,小米,MI 2S
79153,-3260646004106077078,小米,MI 1S
79154,6712376547751501316,努比亚,Z9 mini
79155,-5656983827705331563,三星,乐檬K3 Note
79156,-4915844598435071167,三星,Galaxy Note 2
79157,-2226640338617459090,乐视,超级手机Max
79158,-2515640217863555263,小米,S7
79159,-5046550631568622020,OPPO,3007
79160,-954259100328150636,华为,Ascend P7
79161,-6435494732974070710,华为,荣耀7i
79162,-2855597736385460087,OPPO,R833T
79163,8864881796035223583,华为,荣耀畅玩4X
79164,-8489582701861074045,酷珀,L7
79165,-6821224425899717657,小米,MI 2
79166,7189857655549430442,OPPO,R1S
79167,9186962458060580327,华为,P8 Lite
79168,465734667478540782,酷派,Y80D
79169,7516887937863893530,小米,红米note
79170,-1387535408754708563,华为,Mate 7
79171,-858841355164374352,华为,G610T
79172,-7542591960231681856,纽曼,纽扣
79173,-4687948611134483741,小米,MI 2S
79174,-621906399907816343,小米,MI 2S
79175,-3891495642951436950,华为,荣耀畅玩4X
79176,2212382920914066819,魅族,魅蓝2
79177,1763246585761655404,优米,UIMI4
79178,-4930346081905708830,华为,Ascend P8
79179,-5310456849930027544,小米,红米2
79180,7811289195420263647,OPPO,R6007
79181,-6254914474533418059,HTC,One
79182,1645684865048307218,魅族,MX4 Pro
79183,4969591542233007496,小米,红米note
79184,7071369197438199442,OPPO,R827T
79185,-2772469004761559358,OPPO,R1S
79186,-3072719088862498107,华为,荣耀3X畅玩版
79187,-1787982223381142444,小米,红米note增强版
79188,4382148241324428253,小米,F103
79189,-8089805663450649802,小米,ELIFE S5.5
79190,6599233237427945070,三星,A320t
79191,4749423035878727815,小米,红米
79192,5684486937512593768,努比亚,Z5S Mini
79193,8084024139474543172,魅族,MX5
79194,3818757991355747876,小米,红米1S
79195,1561163389531431593,OPPO,Find 5
79196,-1402324470656550128,华为,荣耀畅玩4
79197,9098910912171973311,小米,MI One Plus
79198,-2308270310782467310,三星,G7200
79199,2101466987745887192,华为,G520-0000
79200,-6226093682658913200,OPPO,A31
79201,-5453302365759008502,小米,MI 2S
79202,-1066741227354417443,vivo,Y11IT
79203,1741089302372132224,OPPO,R831S
79204,-4061988125057470950,华为,Ascend P6
79205,-1889577435074544875,vivo,X5Pro
79206,-3743092919447779257,小米,红米note增强版
79207,-5164883623620347438,三星,Galaxy Mega 5.8
